Song ID,Canonical Title,Canonical Artist,MusicBrainz Work ID,Primary Recording ID,Preferred Primary Release,First Published Year,Genre Family,Default Mood Tags,Default Event Tags,Default Situation Tags,Notes
S2C92E0C9738F,Would?,Sterling R Jackson,,R6625408F8A2A,"Reflections, Vol. 2",2021.0,Hard Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S91DB50D36C76,Eirt des flun,Stervhïa,,R5B96FD510FC9,Non Muntër,2007.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S91466F840C27,Nit kraet,Stervhïa,,R86489B073E67,Non Muntër,2007.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S808C13E05D78,Shäut zerk (Demo version),Stervhïa,,R55696EA0B6E0,Breathe remains EP,2006,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S0DBCD3167ACC,Soëltaär,Stervhïa,,R1B53D8F25354,Non Muntër,2007.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SB26CC739CFB2,Thunderstruck,Steve 'n' Seagulls,,R9934CE02A7DE,Thunderstruck,2014.0,Country,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S4CD13C1C9655,A Deeper Silence,Steve Roach,,R6BDAA7A64574,"Music for Stargazing, Volume 2",2008.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S418E736C1F3D,Higher Love,Steve Winwood,,R0C4E5E7D54BE,Back In The High Life,1986.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S73E0977C9FD8,Valerie,Steve Winwood,,R0A6C30C73EE4,Talking Back To The Night,1987.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SEF0761D760EE,Highwayman,Steven McMorran,,R0C4F89A34D56,Highwayman,2022.0,Singer/Songwriter,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S36EEA3B5C5F3,Highwayman,Steven McMorran & Highwayman,,R5D6741046D22,3:39,2022.0,Singer/Songwriter,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S0C4A5BEE9197,Highwayman,Steven McMorran feat. Highwayman,,R3DFF13A48C29,Highwayman,2022.0,Singer/Songwriter,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S7196C088194A,CHVRCHES - Do I Wanna Know?,Stevester,,R8555F1D35E2E,Do I Wanna Know? (triple j Like A Version),2014.0,,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SD0A12BBF6391,Edge of Seventeen,Stevie Nicks,,R6B108B1E3F27,Stand Back,2022.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SAB373D5D6CFA,Edge of Seventeen (live),Stevie Nicks,,RCC178D5D9A96,The Enchanted Works of Stevie Nicks,1981.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S09E122E39BD2,Stand Back,Stevie Nicks,,R60F5E1FA1C93,Timespace - The Best Of Stevie Nicks,2016.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S965616C161F9,Crossfire,Stevie Ray Vaughan,,R0392B37486BF,In Step,1989.0,Rock,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SB2A173CC5BE8,Superstition,Stevie Wonder,,RA3FC01978F75,Talking Book,1972.0,R&B/Soul,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S0C563AD54BDE,Reality Check,Stigmato Inc,,R06E5DEDF8080,Hôtel Costes 6 (DJ Mix),2000.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S6FD0BF4D6E8C,Black Lagoon,Still Corners,,REDBBBA5C654D,Black Lagoon,2018.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S57A6BA3777EB,Midnight Drive - 2023 Remaster,Still Corners,,R027B87D95F89,Strange Pleasures: 10th Anniversary Edition (2023 Remaster),2023.0,Indie Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SDB28A3FC33FD,Strange Pleasures - 2023 Remaster,Still Corners,,RC5E162BACDE3,Strange Pleasures: 10th Anniversary Edition (2023 Remaster),2023.0,Indie Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S562E94201469,The Dream,Still Corners,,R7A86BAAF4C92,Dream Talk,2024.0,Indie Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SE85C519B2037,The Trip,Still Corners,,R51E6F7C4B7B7,Strange Pleasures,2013.0,Indie Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SF34D527B1614,The Trip - 2023 Remaster,Still Corners,,R0793D0D73AF8,Strange Pleasures: 10th Anniversary Edition (2023 Remaster),2023.0,Indie Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S845521F9B5C5,Today is the Day,Still Corners,,R6956C630D2E4,Today is the Day,2024.0,Indie Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SCC7926CA43F0,I See You Again,Stina Nordenstam,,RE9B22896864D,And She Closed Her Eyes,1994.0,Trip-Hop,Chill; Medium,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S240AFAA300B7,A Day in the Life (live),Sting,,RB36B6FCF9AC7,Demolition Man,1993.0,Soundtrack,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S5DB29DF40878,All This Time,Sting,,R6426664EB710,The Best of 25 Years,1991.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S5BA2040CBFA0,Beneath a Desert Moon,Sting,,R57B3E31E5818,You Still Touch Me,1996.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S114DDDA743EB,Brand New Day,Sting,,R30861CBD51F9,...All This Time,1999.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SBCF64AB2348A,Demolition Man,Sting,,RD6168EB5C485,Demolition Man,1993.0,Soundtrack,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SB19394F57998,Desert Rose,Sting,,RCC6C38FBDA76,Brand New Day,1999.0,Pop,Melancholic; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SE9658DB2C7D5,Desert Rose (Melodic club mix),Sting,,R9A0B37805FE9,Desert Rose (feat. Cheb Mami),1999.0,Rock,Melancholic; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S015CF2108DA3,Don't Stand So Close to Me,Sting,,R544968C39884,...All This Time,1992.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SFD5D3C46E707,Englishman In New York,Sting,,R29D05999E522,...Nothing Like The Sun,1987.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S087F0A9474C4,Epilogue (Nothing 'bout Me),Sting,,RECFF2227D4F6,Ten Summoner's Tales,1993.0,rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SF0E8F5C18BD1,Every Breath You Take,Sting,,R5826962D6BBD,...All This Time,2019.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SE09A0D047716,Fields of Gold,Sting,,R839F85E917F3,Ten Summoner's Tales,1993.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S15E130530456,Fortress Around Your Heart,Sting,,R74ADCA2B691B,The Dream of the Blue Turtles,1985.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SF7151ACD9059,Shape Of My Heart,Sting,,RF5D16DDCC8D9,Ten Summoner's Tales (Expanded Edition),1993.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S30191DFC49BB,The Dream of the Blue Turtles,Sting,,R529BDE0C4034,The Dream of the Blue Turtles,1985.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S22B60E73881A,Desert Rose,"Sting, Cheb Mami",,R9B3CDD9BFF5E,Brand New Day,1999.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SC3A1FD1E9CED,sToa,sToa,,RB43CF972D9FF,Lightwaves,2004.0,Trip-Hop,Chill; Medium,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SF4301C7EFE9B,Wicked Game,Stone Sour,,RAA469A81F974,Come What(ever) May (Special Edition),2007.0,Hard Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S753D127E677A,Wicked Game (Acoustic) [Live] (Acoustic; Live),Stone Sour,,R8C417223DF40,Come What(ever) May (10th Anniversary Edition) (Cover Nominees),2024.0,Hard Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S11E511EFFCDE,Wicked Game (Acoustic; Live),Stone Sour,,R209226C58099,Come What(ever) May (10th Anniversary Edition),2006.0,Hard Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SD35C7A90EE8C,Wild Horses (Acoustic) [Live] (Acoustic; Live),Stone Sour,,R306CB048D71E,Come What(ever) May (10th Anniversary Edition),2006.0,Hard Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S76C595FB596E,Wicked Game (Acoustic; Live),Stone Sour & Come What(ever) May (10th Anniversary Edition),,R6FB17E427A07,4:28,2006.0,Hard Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S3AE400F41E9E,Wicked Game (Acoustic; Live),Stone Sour feat. Come What(ever) May (10th Anniversary Edition),,RE65F0A430A0D,Come What(ever) May [10th Anniversary Edition],2006.0,Hard Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SB8FA2F091693,Big Empty,Stone Temple Pilots,,RED57F32F9E55,Last Sour Acoustic Sessions,1994.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SB351A3706DA5,Creep,Stone Temple Pilots,,RB375E95FBDE6,Acoustic Type Thing,2003.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S8283B170EB95,Dancing Days,Stone Temple Pilots,,R4EAA3EAC0A1F,Encomium: A Tribute to Led Zeppelin,2019.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SCBB399ABC996,Interstate Love Song,Stone Temple Pilots,,R0AEC7F671753,"Purple (Playlist: July 25, 2019 Random Upbeat)",2019.0,"July 25, 2019 Random Upbeat",,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S4A7091BE73F7,Plush,Stone Temple Pilots,,RC1D92B8D63B4,Thank You,1992.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SC0FEA291B30E,Sex Type Thing,Stone Temple Pilots,,R8E89DF7D0D09,Core (Super Deluxe Edition),1992.0,Hard Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S1F4A9621AF1B,Sour Girl,Stone Temple Pilots,,RB3BDAA9E3F0B,Thank You,1999.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S4A9DDA79EC4B,Trippin' on a Hole in a Paper Heart,Stone Temple Pilots,,R752158DA72F3,Tiny Music...Songs from the Vatican Gift Shop,1996.0,Hard Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SB7FEA59F76F3,Vasoline,Stone Temple Pilots,,R7097B0FAC11F,Thank You,2003.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SB92B49873028,Wicked Garden,Stone Temple Pilots,,R5A614C45C5A6,Core (Super Deluxe Edition),1992.0,Hard Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SEF1FD4E01665,50 Ways To Leave Your Lover,stories,,R6B081C8027C3,vol. 23,2021.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SDC3CA9843E57,bad guy,stories,,R117C79DD78C4,vol. 1,2019.0,Contemporary Singer/Songwriter,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S37B216A4F0E9,Black Hole Sun,stories,,RF9FAFA312D42,vol. 1,1994.0,Contemporary Singer/Songwriter,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S6C3C16BF0103,Build Me Up Buttercup,stories,,R5132CD9CC5AA,vol. 6,2020.0,Contemporary Singer/Songwriter,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S987475A5419F,Dancing Queen,stories,,RA8FF6580DCCE,vol. 17,2021.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S7E038F315DE1,Electric Feel,stories,,RE94836BB246B,vol. 6,2020.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S837F58C4D556,High and Dry,stories,,R7431225E492C,vol. 2,2019.0,Contemporary Singer/Songwriter,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S76DB29234C28,"Play the Game - Queen (chamber ensemble version) | stories, Monica Martin & yMusic",stories,,RCD6B4500172B,Play the Game,2024.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S719B96764E8B,Pumped Up Kicks,stories,,RCBBC85FA1A5B,vol. 9,2024.0,Contemporary Singer/Songwriter,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SF2FB9F4DD6AD,The Middle,stories,,R79ACAD651182,vol. 21,2021.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S9FA24E14A5F6,With Or Without You,stories,,R6F1DBCF65504,With Or Without You,2021.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S291D505C25FB,"Play the Game - Queen (chamber ensemble version) | stories, Monica Martin & yMusic",stories & Play the Game,,R6ADDDDF73734,4:04,2024.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SB62B2F0B6A9D,bad guy,stories & vol. 1,,R7C6326DC556E,3:45,2019.0,Contemporary Singer/Songwriter,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SD9342339E8AF,Black Hole Sun,stories & vol. 1,,R00900813D539,4:07,2019.0,Contemporary Singer/Songwriter,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S80BC669926FA,Dancing Queen,stories & vol. 17,,RCA6E40A367B5,3:06,2021.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S064A926E7E6A,High and Dry,stories & vol. 2,,R58D3D569BD15,3:51,2019.0,Contemporary Singer/Songwriter,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S5F550362CCAC,The Middle,stories & vol. 21,,R0FC4DC88BD85,3:23,2021.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S8FB074EB8D6E,50 Ways To Leave Your Lover,stories & vol. 23,,R431C114B51DB,3:45,2021.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SAF30CB69626C,Electric Feel,stories & vol. 6,,RE6E3878B6A59,3:25,2020.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S6282ADB347EB,Pumped Up Kicks,stories & vol. 9,,RC7CFE2A83449,2:58,2020.0,Contemporary Singer/Songwriter,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SC8F65EDAA1EA,With Or Without You,stories & With Or Without You,,R514FEE420E30,3:43,2021.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S1DA7BD3D80D7,Tiny Dancer,stories feat. Anchor + Bell,,RA239F57300A3,"Stories, Vol. 1",2023.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S42A8676288D6,Black Hole Sun,stories feat. Jennah Bell,,RF4764CF4565A,vol. 1,2019.0,Contemporary Singer/Songwriter,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SE893E33CA91B,Bad Guy,stories feat. Kenton Chen,,R1BD9057CD889,Vol. 1,2019.0,Contemporary Singer/Songwriter,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SE218E6ED48E0,Dancing Queen,stories feat. Lizzy McAlpine,,R15FDF189E095,Vol. 17,2021.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S70429516405E,The Middle,stories feat. Morgan James,,RC6C2076AB101,Vol. 21,2021.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SF0948137278C,With or Without You,stories feat. Morgan James,,RACB822A4B76E,With or Without You (feat. Morgan James) - Single,2021.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
